payment_id,disbursement_id,merchant_id,payment_date,payment_amount,payment_method,is_scheduled,days_from_due,processing_timestamp
244a91dd-f6a1-4309-8f85-21c228b957e6,b4c7e39e-57fb-47cc-a5be-f00f76b336af,a5e74fdb-4543-40c8-a828-a7cd83c1603c,2025-10-15,34238.97,CARD,FALSE,-2,2025-10-08 09:55:00
f20a8068-986d-406c-b50f-ac541c36d774,b4c7e39e-57fb-47cc-a5be-f00f76b336af,a5e74fdb-4543-40c8-a828-a7cd83c1603c,2025-10-22,38767.71,ACH,FALSE,0,2025-10-08 09:11:00
f393a727-c8b2-4ff5-88c7-354b39128bec,b4c7e39e-57fb-47cc-a5be-f00f76b336af,a5e74fdb-4543-40c8-a828-a7cd83c1603c,2025-10-29,38899.97,CARD,FALSE,3,2025-10-08 09:10:00
f1c273cd-dc81-4a83-b21d-2cc4f1913052,b4c7e39e-57fb-47cc-a5be-f00f76b336af,a5e74fdb-4543-40c8-a828-a7cd83c1603c,2025-11-05,36621.78,WIRE,TRUE,-1,2025-10-08 09:56:00
f1c273cd-dc81-4a83-b21d-2cc4f1913052,b4c7e39e-57fb-47cc-a5be-f00f76b336af,a5e74fdb-4543-40c8-a828-a7cd83c1603c,2025-11-05,36621.78,WIRE,TRUE,-1,2025-10-08 09:56:00
efe2dc66-d409-4cc1-8917-2a83966e1a0d,b4c7e39e-57fb-47cc-a5be-f00f76b336af,a5e74fdb-4543-40c8-a828-a7cd83c1603c,2025-11-12,39611.35,CARD,TRUE,-1,2025-10-08 09:05:00
af529631-6346-4402-b8e8-6ffc5fb019ef,0e804ebb-3401-4054-b64b-6ac8cd541456,98ac8061-ff08-491e-9c1d-cd63b7212e1b,2025-10-14,19241.95,ACH,FALSE,7,2025-10-08 09:02:00
695181e0-c703-4790-a7fa-fe59524aee5d,0e804ebb-3401-4054-b64b-6ac8cd541456,98ac8061-ff08-491e-9c1d-cd63b7212e1b,2025-10-21,17988.83,CHECK,TRUE,1,2025-10-08 09:27:00
bc903361-0a76-4948-b0b4-6433fdeef751,0e804ebb-3401-4054-b64b-6ac8cd541456,98ac8061-ff08-491e-9c1d-cd63b7212e1b,2025-10-28,20155.82,ACH,TRUE,0,2025-10-08 09:03:00
84a6b64b-c383-4437-9de4-f179bcc42a41,0e804ebb-3401-4054-b64b-6ac8cd541456,98ac8061-ff08-491e-9c1d-cd63b7212e1b,2025-11-04,17827.65,CHECK,TRUE,0,2025-10-08 09:08:00
8943b53c-e421-47bc-af19-009e096c5f84,0e804ebb-3401-4054-b64b-6ac8cd541456,98ac8061-ff08-491e-9c1d-cd63b7212e1b,2025-11-11,17351.85,CARD,FALSE,0,2025-10-08 09:26:00
1ebf9dbe-b7a9-4909-919d-2859ccb99abf,0e804ebb-3401-4054-b64b-6ac8cd541456,98ac8061-ff08-491e-9c1d-cd63b7212e1b,2025-10-14,17540.42,WIRE,TRUE,-1,2025-10-08 09:25:00
5d37610d-75f3-4fdd-a124-cd98bc3f0d29,0e804ebb-3401-4054-b64b-6ac8cd541456,98ac8061-ff08-491e-9c1d-cd63b7212e1b,2025-10-21,18577.00,ACH,FALSE,0,2025-10-08 09:25:00
8a2e017c-0ba4-4e48-9d2d-bb5cfbb1a506,0e804ebb-3401-4054-b64b-6ac8cd541456,98ac8061-ff08-491e-9c1d-cd63b7212e1b,2025-10-28,19692.24,CHECK,TRUE,40,2025-10-08 09:14:00
1e3a81f2-9cc0-4f8b-8113-c31fc07fcb4d,0e804ebb-3401-4054-b64b-6ac8cd541456,98ac8061-ff08-491e-9c1d-cd63b7212e1b,2025-11-04,18598.43,WIRE,FALSE,-2,2025-10-08 09:43:00
97742641-4028-44b0-afda-146e25c59a95,0e804ebb-3401-4054-b64b-6ac8cd541456,98ac8061-ff08-491e-9c1d-cd63b7212e1b,2025-11-11,20345.08,WIRE,TRUE,59,2025-10-08 09:50:00
54104d50-1a88-4e96-aa44-13ee2d4d89c5,f2b8f63f-cf54-48a7-89a7-369d0b87537c,24b7ed7b-26c4-48a7-8a84-1a9dc7d16d30,2025-10-13,15723.62,WIRE,FALSE,-2,2025-10-08 09:45:00
1293b12c-da08-4d48-b959-60d7ed13f03e,f2b8f63f-cf54-48a7-89a7-369d0b87537c,24b7ed7b-26c4-48a7-8a84-1a9dc7d16d30,2025-10-20,18485.43,CHECK,TRUE,-2,2025-10-08 09:29:00
1a7c2227-3585-4033-bc9c-495e2fcfa815,f2b8f63f-cf54-48a7-89a7-369d0b87537c,24b7ed7b-26c4-48a7-8a84-1a9dc7d16d30,2025-10-27,18467.73,CHECK,FALSE,0,2025-10-08 09:27:00
dde34cd0-fd84-4f97-881f-29eff7d58045,f2b8f63f-cf54-48a7-89a7-369d0b87537c,24b7ed7b-26c4-48a7-8a84-1a9dc7d16d30,2025-11-03,16263.99,CHECK,TRUE,0,2025-10-08 09:52:00
af3190a9-bbd1-40ce-ada6-8ece47c652d9,f2b8f63f-cf54-48a7-89a7-369d0b87537c,24b7ed7b-26c4-48a7-8a84-1a9dc7d16d30,2025-11-10,15642.51,CHECK,FALSE,12,2025-10-08 09:28:00
04a37456-2ece-43ab-a2bd-2bc09f75ddb0,c0ae7628-ea4f-4a03-8af1-632b5b12e997,576b09cd-7c85-4334-bd42-47759b70f749,2025-10-13,30844.01,CARD,TRUE,0,2025-10-08 09:02:00
5a97eab6-d0e9-41c5-b7e8-d10c2b99195c,c0ae7628-ea4f-4a03-8af1-632b5b12e997,576b09cd-7c85-4334-bd42-47759b70f749,2025-10-20,27226.44,CHECK,FALSE,0,2025-10-08 09:49:00
9b639b92-e335-4758-87be-028cc3728d4a,c0ae7628-ea4f-4a03-8af1-632b5b12e997,576b09cd-7c85-4334-bd42-47759b70f749,2025-10-27,27954.28,CHECK,TRUE,3,2025-10-08 09:36:00
460345b9-177c-4eb7-9406-2754852a582a,c0ae7628-ea4f-4a03-8af1-632b5b12e997,576b09cd-7c85-4334-bd42-47759b70f749,2025-11-03,31716.34,CARD,FALSE,12,2025-10-08 09:23:00
8740fdfc-08ac-422f-8593-09d9f5685dd9,c0ae7628-ea4f-4a03-8af1-632b5b12e997,576b09cd-7c85-4334-bd42-47759b70f749,2025-11-10,30352.66,WIRE,TRUE,7,2025-10-08 09:11:00
a941ba08-5379-4e42-9da8-07db32575668,bd5a4a5b-811b-498a-bd7e-b9b75249721e,8aa64daa-686d-4ec0-b31b-1788fd1f9256,2025-10-13,15109.89,ACH,TRUE,0,2025-10-08 09:38:00
ad314983-349c-464a-b567-1dd347b66e38,bd5a4a5b-811b-498a-bd7e-b9b75249721e,8aa64daa-686d-4ec0-b31b-1788fd1f9256,2025-10-20,14039.27,CHECK,FALSE,-1,2025-10-08 09:11:00
64d493b0-39ec-4f9e-89c7-10d6c7cc908b,bd5a4a5b-811b-498a-bd7e-b9b75249721e,8aa64daa-686d-4ec0-b31b-1788fd1f9256,2025-10-27,13741.03,ACH,TRUE,-2,2025-10-08 09:30:00
0782b17a-095d-41c7-8249-b01a571bffac,bd5a4a5b-811b-498a-bd7e-b9b75249721e,8aa64daa-686d-4ec0-b31b-1788fd1f9256,2025-11-03,14300.84,CHECK,FALSE,3,2025-10-08 09:47:00
5df0950f-2ddd-4265-bcf4-d7a194cabc74,bd5a4a5b-811b-498a-bd7e-b9b75249721e,8aa64daa-686d-4ec0-b31b-1788fd1f9256,2025-11-10,14526.79,CHECK,FALSE,0,2025-10-08 09:25:00
