payment_id,disbursement_id,merchant_id,payment_date,payment_amount,payment_method,is_scheduled,days_from_due,processing_timestamp
69adb508-b87a-4350-815c-4cd0b97053b7,77e0347e-098e-4580-9605-f159ed438113,5609c3c8-4b3c-4a16-998d-ec4a6ed79fe9,2025-10-17,41170.98,CARD,FALSE,-1,2025-10-10 09:43:00
3d4b233f-d353-4a13-a07a-112ba443c879,77e0347e-098e-4580-9605-f159ed438113,5609c3c8-4b3c-4a16-998d-ec4a6ed79fe9,2025-10-24,39794.60,CHECK,FALSE,1,2025-10-10 09:47:00
1d5e8454-51b5-43e0-8103-05ec3bf46919,77e0347e-098e-4580-9605-f159ed438113,5609c3c8-4b3c-4a16-998d-ec4a6ed79fe9,2025-10-31,43046.16,CARD,FALSE,12,2025-10-10 09:08:00
6bcbb190-d522-4d35-a297-f227a10d9c8c,77e0347e-098e-4580-9605-f159ed438113,5609c3c8-4b3c-4a16-998d-ec4a6ed79fe9,2025-11-07,43905.52,WIRE,FALSE,7,2025-10-10 09:38:00
903fa300-e843-4b4e-b7d7-08223175bc9b,77e0347e-098e-4580-9605-f159ed438113,5609c3c8-4b3c-4a16-998d-ec4a6ed79fe9,2025-11-14,45475.07,WIRE,TRUE,7,2025-10-10 09:29:00
b34d91f8-c8b9-4cda-b990-149d914dc8a7,d911c5d3-74d7-445e-bf27-acf4e0ac47e5,c082bdbf-48d4-4795-9b61-489ff67c5522,2025-10-17,37813.16,WIRE,TRUE,0,2025-10-10 09:03:00
7e806eae-8983-4fa4-a607-ac42ec30eeff,d911c5d3-74d7-445e-bf27-acf4e0ac47e5,c082bdbf-48d4-4795-9b61-489ff67c5522,2025-10-24,39098.74,ACH,TRUE,3,2025-10-10 09:11:00
f6efc51d-59b6-4c10-9dd2-5338ca1e885a,d911c5d3-74d7-445e-bf27-acf4e0ac47e5,c082bdbf-48d4-4795-9b61-489ff67c5522,2025-10-31,34956.24,CARD,FALSE,-2,2025-10-10 09:12:00
0f55b14d-84d0-4e5c-869f-62537ed0275d,d911c5d3-74d7-445e-bf27-acf4e0ac47e5,c082bdbf-48d4-4795-9b61-489ff67c5522,2025-11-07,32427.38,CARD,TRUE,-2,2025-10-10 09:16:00
0f55b14d-84d0-4e5c-869f-62537ed0275d,d911c5d3-74d7-445e-bf27-acf4e0ac47e5,c082bdbf-48d4-4795-9b61-489ff67c5522,2025-11-07,32427.38,CARD,TRUE,-2,2025-10-10 09:16:00
31645b4e-c9e7-448a-9bf4-8bc950e5c126,d911c5d3-74d7-445e-bf27-acf4e0ac47e5,c082bdbf-48d4-4795-9b61-489ff67c5522,2025-11-14,34915.41,ACH,FALSE,-1,2025-10-10 09:45:00
896b672d-86e9-4e98-b259-b7a6e7c1c5c8,f51a1dcc-7732-48a2-a6c2-5d6990f5ea8f,417f49e6-cdde-4655-9ccb-90e7bf199e3f,2025-10-16,33819.90,CHECK,TRUE,7,2025-10-10 09:34:00
a544fd7f-3092-461d-9df4-58989c714dea,f51a1dcc-7732-48a2-a6c2-5d6990f5ea8f,417f49e6-cdde-4655-9ccb-90e7bf199e3f,2025-10-23,32037.02,CHECK,TRUE,1,2025-10-10 09:15:00
9556a571-a927-4cb6-87cb-39a04451aaab,f51a1dcc-7732-48a2-a6c2-5d6990f5ea8f,417f49e6-cdde-4655-9ccb-90e7bf199e3f,2025-10-30,31294.40,WIRE,FALSE,12,2025-10-10 09:21:00
1de7732f-ffc8-4258-bbd8-0dbfeb677412,7421b8e4-b560-4b9e-afa9-e5778fb5bb75,417f49e6-cdde-4655-9ccb-90e7bf199e3f,2025-11-06,37604.88,CARD,TRUE,12,2025-10-10 09:50:00
de824344-caa8-4698-8838-3a528a6f804d,f51a1dcc-7732-48a2-a6c2-5d6990f5ea8f,417f49e6-cdde-4655-9ccb-90e7bf199e3f,2025-11-13,33483.26,CHECK,TRUE,0,2025-10-10 09:20:00
b90b8fe7-cd06-4903-9cc0-8140f694f1f8,653aed69-393e-4751-9578-b6206e4636da,5609c3c8-4b3c-4a16-998d-ec4a6ed79fe9,2025-10-17,36139.08,CHECK,TRUE,0,2025-10-10 09:30:00
a66ce465-189f-496a-860e-a134f9c7211f,653aed69-393e-4751-9578-b6206e4636da,5609c3c8-4b3c-4a16-998d-ec4a6ed79fe9,2025-10-24,33831.63,WIRE,FALSE,35,2025-10-10 09:02:00
88e4ee22-1dbc-4637-98ad-0fa8a1612b9c,653aed69-393e-4751-9578-b6206e4636da,5609c3c8-4b3c-4a16-998d-ec4a6ed79fe9,2025-10-31,31810.26,ACH,TRUE,7,2025-10-10 09:02:00
1c3089f6-907f-4cb6-974f-b1ba3b48c762,653aed69-393e-4751-9578-b6206e4636da,5609c3c8-4b3c-4a16-998d-ec4a6ed79fe9,2025-11-07,37572.97,CHECK,FALSE,-2,2025-10-10 09:37:00
d79a5f73-9f65-41d1-9aed-246583ef7dd9,653aed69-393e-4751-9578-b6206e4636da,5609c3c8-4b3c-4a16-998d-ec4a6ed79fe9,2025-11-14,34626.32,WIRE,FALSE,12,2025-10-10 09:31:00
d36f799c-c201-4a9d-8c86-d697afc297b7,37a91a63-cbf8-47f8-bede-0c6bf556d80d,c881b449-cf11-4a14-ae10-3b404623ad13,2025-10-03,26923.08,CARD,FALSE,3,2025-10-10 09:11:00
e9f4cc26-ffd8-41c0-af49-5e45e5f01516,37a91a63-cbf8-47f8-bede-0c6bf556d80d,c881b449-cf11-4a14-ae10-3b404623ad13,2025-10-10,31861.56,WIRE,FALSE,3,2025-10-10 09:00:00
65ab522e-5af6-4d1f-bb0a-45ff8a624114,37a91a63-cbf8-47f8-bede-0c6bf556d80d,c881b449-cf11-4a14-ae10-3b404623ad13,2025-10-17,29662.37,ACH,FALSE,40,2025-10-10 09:05:00
5269f615-2e11-4952-9ba2-3178f97335e9,37a91a63-cbf8-47f8-bede-0c6bf556d80d,c881b449-cf11-4a14-ae10-3b404623ad13,2025-10-24,29343.30,CHECK,TRUE,0,2025-10-10 09:09:00
df6bc80b-7692-4a52-b69e-f579141f9421,37a91a63-cbf8-47f8-bede-0c6bf556d80d,c881b449-cf11-4a14-ae10-3b404623ad13,2025-10-31,30334.12,ACH,TRUE,7,2025-10-10 09:23:00
3c2c2927-6f49-4856-b7fd-5c2d75e79340,18085acd-19cd-4c1f-9d1d-2dea6ae11ef7,c44e34a8-9fb1-4ed2-aea2-7784e0b7c1a5,2025-10-17,40537.45,CHECK,FALSE,0,2025-10-10 09:03:00
cd06ae24-028f-4e99-b32c-d4e1187e205c,18085acd-19cd-4c1f-9d1d-2dea6ae11ef7,c44e34a8-9fb1-4ed2-aea2-7784e0b7c1a5,2025-10-24,43628.51,WIRE,FALSE,0,2025-10-10 09:49:00
79a16901-ec9c-47cc-9e3b-daf1694f369b,18085acd-19cd-4c1f-9d1d-2dea6ae11ef7,c44e34a8-9fb1-4ed2-aea2-7784e0b7c1a5,2025-10-31,45988.72,WIRE,FALSE,0,2025-10-10 09:14:00
0aa3f4aa-93c5-4fe6-9da0-8045863885f8,18085acd-19cd-4c1f-9d1d-2dea6ae11ef7,c44e34a8-9fb1-4ed2-aea2-7784e0b7c1a5,2025-11-07,44216.40,CHECK,FALSE,-2,2025-10-10 09:12:00
2ab98dc2-fbed-4566-b8b3-72218dd0d199,18085acd-19cd-4c1f-9d1d-2dea6ae11ef7,c44e34a8-9fb1-4ed2-aea2-7784e0b7c1a5,2025-11-14,44450.80,WIRE,TRUE,12,2025-10-10 09:13:00
7382b849-24ec-4b64-85ee-cd8b3b4c9d5d,ecd325de-3a9a-491f-81b8-44315ba1c99c,c9059894-6149-4850-9c49-c0b51175a4f9,2025-10-15,4612.54,ACH,TRUE,1,2025-10-10 09:28:00
a21715ec-c8d6-4f2b-bb75-a00114f20ef7,ecd325de-3a9a-491f-81b8-44315ba1c99c,c9059894-6149-4850-9c49-c0b51175a4f9,2025-10-22,4739.47,WIRE,TRUE,12,2025-10-10 09:21:00
d4a11cd3-2bcc-41f0-b610-eee2e7b90abe,ecd325de-3a9a-491f-81b8-44315ba1c99c,c9059894-6149-4850-9c49-c0b51175a4f9,2025-10-29,5250.46,ACH,TRUE,0,2025-10-10 09:36:00
1c50f426-2d73-4966-a119-55b233eb680a,ecd325de-3a9a-491f-81b8-44315ba1c99c,c9059894-6149-4850-9c49-c0b51175a4f9,2025-11-05,5468.03,WIRE,TRUE,34,2025-10-10 09:22:00
df21c136-72f3-4303-8297-4ef0966a9bee,ecd325de-3a9a-491f-81b8-44315ba1c99c,c9059894-6149-4850-9c49-c0b51175a4f9,2025-11-12,4723.70,CARD,FALSE,-2,2025-10-10 09:45:00
4d4920be-ba6b-4540-a50b-1041183e29a6,179914b4-e38f-4df5-a1ec-06b184168420,a592711b-288f-46f7-a88e-7d9ff63ceaae,2025-10-16,36958.44,CHECK,TRUE,1,2025-10-10 09:32:00
2bb127bf-9692-4d8a-a447-8992e4c15a72,179914b4-e38f-4df5-a1ec-06b184168420,a592711b-288f-46f7-a88e-7d9ff63ceaae,2025-10-23,33512.17,CHECK,FALSE,0,2025-10-10 09:27:00
e425bc0b-4a5a-44e7-a34b-9177951ba527,179914b4-e38f-4df5-a1ec-06b184168420,a592711b-288f-46f7-a88e-7d9ff63ceaae,2025-10-30,35603.39,ACH,FALSE,0,2025-10-10 09:57:00
ad705c15-6a06-40c8-90c7-e16db54262d4,179914b4-e38f-4df5-a1ec-06b184168420,a592711b-288f-46f7-a88e-7d9ff63ceaae,2025-11-06,37612.56,CHECK,TRUE,-1,2025-10-10 09:58:00
c74d210d-4924-4099-afb2-16d924ae67e0,179914b4-e38f-4df5-a1ec-06b184168420,a592711b-288f-46f7-a88e-7d9ff63ceaae,2025-11-13,34370.60,CARD,FALSE,0,2025-10-10 09:22:00
