b190d94a-b3ad-41f5-8e23-16f2a3909af4,620791d4-cf19-4541-9ad0-7a02437da332,98ac8061-ff08-491e-9c1d-cd63b7212e1b,232289.27,2025-10-02,0.2491,9,MONTHLY
b3a6a53c-6abb-430b-b735-5c29a6083bd0,7bc32786-f79f-4723-a504-e81229969fde,98ac8061-ff08-491e-9c1d-cd63b7212e1b,26953.77,2025-10-02,0.1191,6,WEEKLY
72498856-00c6-4248-9ef5-ef3affba85ec,39c6bbe1-cc80-4701-8bed-4037f4afe61e,ee484148-eea5-46f5-b5d2-4d3a99c3363c,67366.51,2025-10-02,0.1641,18,WEEKLY
036569e5-bedd-4203-8051-1a64eeb2f0c2,25847524-69cc-4733-8ea2-4294866ed704,f298a6e2-9d19-485e-9105-8428569aa9d8,194074.29,2025-10-02,0.2274,6,WEEKLY
51de76bd-194e-4e85-932e-27e8ab94a97f,c0cf5c53-51fd-484f-b728-286eaa1bb9c0,f298a6e2-9d19-485e-9105-8428569aa9d8,211007.39,2025-10-03,0.2198,9,MONTHLY
34df05ca-15f6-4522-b4f8-d8ff6faf4c38,08b6c091-58d9-4a9f-9962-9129e2deca16,640eda7a-617c-4ec3-9ec8-4b77f1a2b5c0,197407.08,2025-09-14,0.1218,18,MONTHLY
5214aed5-d74c-4764-b780-ef1643b2b52e,b7d4dd34-d619-4f11-adf0-cd7e85054802,c44e34a8-9fb1-4ed2-aea2-7784e0b7c1a5,150988.60,2025-10-02,0.1470,6,WEEKLY
1dba78f3-03e1-4411-bd47-49972a98053d,8f654258-d804-4702-905b-919a336bec95,60a0c25f-5c88-47d0-9671-64f27704d360,94180.54,2025-10-01,0.2424,6,WEEKLY
94f8a262-15a8-4fb7-b5f8-0d2c72921dae,c72d357d-4dcd-4bb2-8d4d-125f9cf91ddc,a5e74fdb-4543-40c8-a828-a7cd83c1603c,11560.62,2025-10-02,0.2048,9,DAILY
6ee4d05b-5e7e-4340-bae9-e99276595567,69ff1bf4-bea6-4d92-9cd9-f761f389c9de,b3c84659-c8c7-44b5-9a7a-620b2839b4f8,98003.24,2025-10-02,0.0920,18,DAILY
318bbca6-b16c-42cc-8476-1850ba5029fb,b392ec69-b919-4a52-8e74-d0fa5bf65cce,b22eb926-c600-4168-a4b6-111f965b1f4a,81833.96,2025-10-02,0.1077,18,WEEKLY
e61c8791-5643-462d-8fe7-3b4052bfec78,2340befd-8a0f-4798-9254-95f46c1b6df2,a5e74fdb-4543-40c8-a828-a7cd83c1603c,85600.66,2025-10-03,0.1535,12,MONTHLY
