payment_id,disbursement_id,merchant_id,payment_date,payment_amount,payment_method,is_scheduled,days_from_due,processing_timestamp
fbbbe5ad-58a1-4266-987d-8051c7d5d2ff,88e75103-7ac8-45c6-96b8-a252e6f76519,a5e74fdb-4543-40c8-a828-a7cd83c1603c,2025-10-18,31152.19,CHECK,FALSE,3,2025-10-06 10:42:00
3ba88cb5-490d-414a-a3ff-f02f010693f5,15428205-2662-4975-a5b5-5b9c2406e5c1,b3c84659-c8c7-44b5-9a7a-620b2839b4f8,2025-10-13,7497.56,CHECK,TRUE,12,2025-10-06 09:08:00
10c38056-b8ca-4c80-8a82-fc4bf3b94770,15428205-2662-4975-a5b5-5b9c2406e5c1,b3c84659-c8c7-44b5-9a7a-620b2839b4f8,2025-10-20,6560.76,CHECK,TRUE,3,2025-10-06 09:56:00
e8f46169-e5d1-446d-bdd4-6a1308d67cf1,15428205-2662-4975-a5b5-5b9c2406e5c1,b3c84659-c8c7-44b5-9a7a-620b2839b4f8,2025-10-27,7845.68,WIRE,FALSE,55,2025-10-06 09:54:00
c745080b-99bd-4d9a-bbf4-c0e8a9b2f8ce,15428205-2662-4975-a5b5-5b9c2406e5c1,b3c84659-c8c7-44b5-9a7a-620b2839b4f8,2025-11-03,7643.60,CARD,FALSE,0,2025-10-06 09:50:00
895db143-777c-4c46-81b1-a3b5d040bbab,15428205-2662-4975-a5b5-5b9c2406e5c1,b3c84659-c8c7-44b5-9a7a-620b2839b4f8,2025-11-10,7035.98,ACH,TRUE,45,2025-10-06 09:51:00
e55834c6-31b5-4b38-9f1b-02a4149c3009,7fa67af1-3f19-489b-a99c-a9ec3076b447,4aadd1b2-a415-4c70-881b-011131012d73,2025-10-12,5244.41,CARD,TRUE,1,2025-10-06 09:36:00
761ad0ce-7eb2-4191-b52f-1dfccec0a65a,7fa67af1-3f19-489b-a99c-a9ec3076b447,4aadd1b2-a415-4c70-881b-011131012d73,2025-10-19,4672.52,CARD,FALSE,0,2025-10-06 09:15:00
dcb5d436-22ff-4d15-b431-bf836b25cca8,7fa67af1-3f19-489b-a99c-a9ec3076b447,4aadd1b2-a415-4c70-881b-011131012d73,2025-10-26,5410.36,CHECK,TRUE,0,2025-10-06 09:30:00
dcb5d436-22ff-4d15-b431-bf836b25cca8,7fa67af1-3f19-489b-a99c-a9ec3076b447,4aadd1b2-a415-4c70-881b-011131012d73,2025-10-26,5410.36,CHECK,TRUE,0,2025-10-06 09:30:00
9a0dde5b-a86a-4c71-9320-5d13acd5e40c,7fa67af1-3f19-489b-a99c-a9ec3076b447,4aadd1b2-a415-4c70-881b-011131012d73,2025-11-02,5226.25,WIRE,FALSE,3,2025-10-06 09:04:00
0e3f246d-05cc-4481-a72a-992fce749ba4,7fa67af1-3f19-489b-a99c-a9ec3076b447,4aadd1b2-a415-4c70-881b-011131012d73,2025-11-09,5541.72,WIRE,TRUE,-2,2025-10-06 09:52:00
f4f55826-52af-4d56-91cc-4b0add706297,de079722-4b35-454b-a4f6-920792606bab,576b09cd-7c85-4334-bd42-47759b70f749,2025-10-12,38150.80,ACH,TRUE,3,2025-10-06 09:33:00
68abe365-ae05-45de-bdb1-d11f742c2285,de079722-4b35-454b-a4f6-920792606bab,576b09cd-7c85-4334-bd42-47759b70f749,2025-10-19,32824.35,ACH,FALSE,3,2025-10-06 09:49:00
f00999ac-6b8f-45b6-95ef-a4d5771153d1,de079722-4b35-454b-a4f6-920792606bab,576b09cd-7c85-4334-bd42-47759b70f749,2025-10-26,33654.22,WIRE,FALSE,0,2025-10-06 09:46:00
